myAUC,avg_diff,power,avg_log2FC,pct.1,pct.2,cluster,gene
0.809,0.7082564344930162,0.6180000000000001,1.0217980457207734,0.765,0.144,5,Megf10
0.809,0.8875338489057427,0.6180000000000001,1.2804406824374097,0.824,0.232,5,Abtb2
0.808,0.742952620094635,0.6160000000000001,1.0718540606259919,0.765,0.203,5,Taldo1
0.808,0.6835291996238344,0.6160000000000001,0.9861241866001083,0.765,0.173,5,Spg20
0.807,0.8017931201175684,0.6140000000000001,1.1567429582125053,0.647,0.044,5,Dapk2
0.805,0.9121735528428916,0.6100000000000001,1.3159882611165066,0.824,0.266,5,Tmod1
0.804,0.8003954958509305,0.6080000000000001,1.1547266126140003,0.765,0.203,5,Tspan14
0.804,0.6243246329726873,0.6080000000000001,0.9007100518945182,0.882,0.365,5,Tpd52
0.803,0.759279513382064,0.6060000000000001,1.0954087886048887,0.882,0.48,5,Sema4d
0.803,0.9377042755441332,0.6060000000000001,1.3528213081478986,0.765,0.192,5,Spns2
0.803,0.84222668969605885,0.6060000000000001,1.2150762685288323,0.882,0.646,5,St3gal3
0.803,0.8961047975923038,0.6060000000000001,1.2928059476032252,0.765,0.177,5,Wipf1
0.802,0.7688006773801699,0.6040000000000001,1.109144924688447,0.824,0.288,5,Tsc22d3
0.802,0.9008627028457991,0.6040000000000001,1.2996701539174627,0.824,0.314,5,Stxbp6
0.802,0.585667141462005,0.6040000000000001,0.8449390805988501,0.941,0.55,5,Dnm2
0.802,0.6119886229753584,0.6040000000000001,0.882912951447015,0.765,0.144,5,Jph1
0.801,0.6526499620209324,0.6020000000000001,0.9415748636439698,0.706,0.092,5,Adamts4
0.8,0.710130571952208,0.6000000000000001,1.0245018545390936,0.824,0.347,5,Snx24
0.8,0.8401484069944211,0.6000000000000001,1.212077940381614,0.824,0.421,5,Erbin
0.799,0.8638173222884264,0.5980000000000001,1.2462249670994967,0.706,0.118,5,Plaat3
0.799,0.7590149981047642,0.5980000000000001,1.0950271737260895,0.882,0.59,5,Picalm
0.798,0.792842289597484,0.5960000000000001,1.1438296394093417,0.647,0.063,5,Fgd3
0.797,0.7248033015889579,0.5940000000000001,1.0456701288223371,0.765,0.273,5,Efnb3
0.797,0.6626526776929922,0.5940000000000001,0.9560057319394725,0.765,0.159,5,Cd9
0.797,0.7696277741843008,0.5940000000000001,1.1103381731461017,0.882,0.325,5,Cdh20
0.797,0.6454470497268749,0.5940000000000001,0.9311832577973735,1,0.705,5,Erbb4
0.796,0.7418319206609646,0.5920000000000001,1.0702372331107088,0.765,0.232,5,Sbf1
0.796,0.8682705498301589,0.5920000000000001,1.2526496163899035,0.824,0.354,5,Pcyt2
0.796,0.49351612663792926,0.5920000000000001,0.7119932684992702,0.824,0.207,5,Fam126a
0.796,0.705212292111788,0.5920000000000001,1.0174062766036154,0.765,0.21,5,Shisa4
0.795,0.9165213857789949,0.5900000000000001,1.3222608581320363,0.647,0.077,5,Klhl4
0.795,0.8027926204506519,0.5900000000000001,1.1581849323864115,0.647,0.055,5,A230001M10Rik
0.793,0.6630306780754932,0.5860000000000001,0.9565510712167609,0.941,0.498,5,Tppp
0.793,0.608307021226709,0.5860000000000001,0.8776015228617102,1,0.97,5,Gnao1
0.793,0.5771156954732222,0.5860000000000001,0.8326019518784029,0.765,0.185,5,Pcsk6
0.792,0.7862633184994414,0.5840000000000001,1.1343381904320438,0.647,0.074,5,Frmd8
0.792,0.6342012564685995,0.5840000000000001,0.914959007632798,0.882,0.697,5,Ubr2
0.792,0.5588807247203036,0.5840000000000001,0.8062944500024116,1,0.948,5,Dnmt3a
0.792,0.6561702070441853,0.5840000000000001,0.9466535036817304,0.706,0.114,5,Padi2
0.791,0.8807541619203638,0.5820000000000001,1.270659661644824,0.706,0.185,5,Ndrg1
0.791,0.7071983900834172,0.5820000000000001,1.0202716102980052,0.824,0.472,5,Wdfy2
0.791,0.567856803048862,0.5820000000000001,0.8192441936936539,0.941,0.738,5,Acot7
0.79,0.5892370560055669,0.5800000000000001,0.8500893786072441,0.882,0.483,5,Slc9a9
0.789,0.6356497823297407,0.5780000000000001,0.917048788709266,0.824,0.399,5,Lamp1
0.788,0.7147817431279386,0.5760000000000001,1.0312120761286458,0.647,0.066,5,Atp8b1
0.788,0.6713365505510922,0.5760000000000001,0.9685339122475638,0.706,0.166,5,Bcar1
0.788,0.9195168947587935,0.5760000000000001,1.32658246408213,0.706,0.203,5,Kcna1
0.788,0.7328442307738741,0.5760000000000001,1.057270737481555,0.765,0.277,5,Arhgef2
0.787,0.7220401055782615,0.5740000000000001,1.0416836796407014,0.882,0.531,5,Epn2
0.787,0.8229953277681715,0.5740000000000001,1.187331278045928,0.647,0.092,5,Insc
0.787,0.7276851479638464,0.5740000000000001,1.0498277542959933,0.765,0.258,5,Rgs3
0.786,0.6923751453511073,0.5720000000000001,0.9988861886328176,0.647,0.07,5,Gm10863
0.786,0.8206172053632039,0.5720000000000001,1.1839003726456547,0.765,0.288,5,Micall1
0.786,0.7330845576195392,0.5720000000000001,1.057617455829989,0.647,0.1,5,Pls1
0.786,0.7218453446466886,0.5720000000000001,1.0414026990105625,0.765,0.225,5,Gprc5b
0.786,0.534197806232525,0.5720000000000001,0.7706845259054271,0.647,0.081,5,Tmem229a
0.784,0.5402638281775913,0.5680000000000001,0.7794359456834972,1,0.996,5,mt-Atp6
0.784,0.5228162168931186,0.5680000000000001,0.7542643634080304,0.941,0.683,5,Agtpbp1
0.784,0.8091542763563002,0.5680000000000001,1.1673628618133318,0.882,0.764,5,Zfp704
0.783,0.6278428010374751,0.5660000000000001,0.9057856955146014,0.882,0.424,5,Rhob
0.783,0.5637608914352028,0.5660000000000001,0.8133350423207082,1,0.93,5,Lrp1b
0.783,0.9346815270776712,0.5660000000000001,1.3484604039254795,0.765,0.317,5,Usp6nl
0.78,0.46447024454127783,0.56,0.6700889184401851,0.882,0.48,5,Lcorl
0.78,0.5851039198194061,0.56,0.8441265235281511,0.824,0.391,5,Rbbp4
0.779,0.9008323284817599,0.558,1.2996263329730928,0.882,0.668,5,Zdhhc14
0.779,0.865609909893454,0.558,1.2488111243476283,0.882,0.535,5,Prickle1
0.779,0.5928505809949784,0.558,0.8553025931895961,1,0.661,5,Tmcc3
0.779,0.766040434840699,0.558,1.1051627364651018,0.588,0.033,5,A330049N07Rik
0.778,0.7340478417516754,0.556,1.0590071810703885,0.647,0.089,5,Cpm
0.778,0.788434652702704,0.556,1.1374707635192036,0.765,0.347,5,Vgll4
0.777,0.4361673456587518,0.554,0.6292564665795832,0.941,0.926,5,Ddx17
0.776,0.9152706038773423,0.552,1.3204563612852884,0.588,0.041,5,Cacna2d4
0.775,0.6543726153323787,0.55,0.944060127033564,0.588,0.044,5,Gm19500
0.775,0.8288432976505946,0.55,1.1957681151945678,0.647,0.114,5,Kcnk13
0.775,0.3567581813179129,0.55,0.5146932589839184,0.765,0.162,5,Lpar1
0.774,0.7663591889701258,0.548,1.105622601466888,0.824,0.247,5,Neat1
0.774,0.6822782754827743,0.548,0.9843194845452725,0.765,0.317,5,Rnf144a
0.773,0.6068604066084387,0.546,0.8755144991258546,0.765,0.269,5,Tsc22d4
0.773,0.7102480566059102,0.546,1.0246713490663706,0.882,0.465,5,Hip1
0.773,0.6477332626871755,0.546,0.9344815658976164,0.706,0.236,5,Fam102a
0.772,0.5910238623303963,0.544,0.8526671952311042,0.941,0.649,5,Rcan2
0.772,0.46248160752227374,0.544,0.6672199216747403,1,0.9,5,Son
0.772,0.715364663575806,0.544,1.032053052568017,0.647,0.103,5,Gpr37
0.772,0.41520192990041593,0.544,0.5990097652348569,1,0.945,5,4930402H24Rik
0.77,0.6380729892741596,0.54,0.9205447373510268,0.941,0.48,5,Sh3kbp1
0.77,0.5128403994643319,0.54,0.7398723010747066,0.647,0.114,5,Cavin4
0.769,0.6364093721877593,0.538,0.9181446452305391,0.647,0.148,5,B3galt5
0.769,0.5330117583281113,0.538,0.768973420475473,0.588,0.052,5,D16Ertd472e
0.769,0.764499121086563,0.538,1.1029390907555554,0.882,0.62,5,Add1
0.769,0.4573517138466787,0.538,0.659819049508672,1,0.804,5,Fmnl2
0.768,0.5207675443140116,0.536,0.7513087536377481,1,0.657,5,Ephb1
0.768,0.5647604566426917,0.536,0.8147771100885978,0.588,0.063,5,Fam53b
0.767,0.46531079262808683,0.534,0.6713015729966538,0.941,0.878,5,mt-Atp8
0.767,0.6606283855037616,0.534,0.9530852956367591,0.706,0.232,5,Tfeb
0.767,0.5868097810835654,0.534,0.8465875611143985,0.647,0.133,5,Sox2
0.767,0.6336725755152334,0.534,0.9141962822431644,0.824,0.432,5,Bcl2l1
0.766,0.7935332950378553,0.532,1.1448265495313923,0.588,0.066,5,Tnni1
0.765,0.5239494966660754,0.53,0.7558993405164158,0.824,0.446,5,Mta3
0.765,0.509878358168569,0.53,0.7355989787864012,0.882,0.587,5,Atad2b
0.765,0.6572503151599939,0.53,0.9482117703040316,0.647,0.24,5,Git1
0.765,0.7942577180008148,0.53,1.1458716709475603,0.647,0.151,5,Rhou
0.765,0.7353103232690674,0.53,1.0608285568947444,0.706,0.258,5,Qdpr
0.764,0.6536544824469379,0.528,0.9430240802810391,0.765,0.31,5,Kcna6
0.763,0.7133314165502924,0.526,1.0291196971674061,0.765,0.31,5,Tbc1d22b
0.763,0.6937102260250999,0.526,1.0008123029003735,0.765,0.339,5,Dusp16
0.762,0.6026568273815704,0.524,0.8694500162212676,0.765,0.351,5,Rab40c
0.762,0.6950766720486065,0.524,1.002783667802129,0.765,0.472,5,Pik3r1
0.761,0.6062212247394415,0.522,0.8745923546132262,0.588,0.07,5,Car14
0.76,0.5257140118049675,0.52,0.7584449977568681,1,0.904,5,Map4
0.76,0.7126907857534652,0.52,1.0281954622937834,0.647,0.125,5,Pllp
0.759,0.6894639351436489,0.518,0.9946862001035323,0.588,0.085,5,Carns1
0.759,0.6039417617054869,0.518,0.8713037845982501,0.824,0.306,5,Dleu2
0.759,0.5380642886882805,0.518,0.7762626809700297,0.824,0.454,5,Cdc42se2
0.759,0.6243246329726873,0.518,0.9007100518945184,0.647,0.17,5,Tm7sf3
0.757,0.5176136782169896,0.514,0.7467586866599469,0.882,0.535,5,Agpat4
0.757,0.5501746942663017,0.514,0.7937343030405951,0.765,0.384,5,Scamp5
0.756,0.5796490691364424,0.512,0.8362568374990491,0.706,0.284,5,Bnip3l
0.756,0.6094212274701123,0.512,0.8792089826835959,0.588,0.092,5,Prima1
0.756,0.5365044406865436,0.512,0.7740122959933835,0.882,0.742,5,Mir100hg
0.755,0.6742737696496734,0.51,0.9727714236750914,0.706,0.306,5,Usp31
0.754,0.6840438676743097,0.508,0.986866695644233,0.647,0.203,5,Ell2
0.754,0.6467832040287683,0.508,0.9331109209825785,0.647,0.144,5,Prkcq
0.753,0.5716808994872653,0.506,0.82476119866122,0.647,0.166,5,Zfhx2os
0.752,0.49324204139570327,0.504,0.7115978470795303,0.882,0.546,5,Slc6a6
0.751,0.46632038382943913,0.502,0.6727581052161701,0.706,0.232,5,Npc1
0.751,0.6805749877264027,0.502,0.9818621597459485,0.765,0.391,5,Slc43a2
0.751,0.6067722192985355,0.502,0.8753872717311876,0.824,0.491,5,Sept8
0.751,0.6039417617054866,0.502,0.8713037845982496,0.588,0.1,5,Il18
0.751,0.5536623939845872,0.502,0.7987659901282752,0.824,0.506,5,Washc2
0.75,0.6788066406696607,0.5,0.979310974216616,0.529,0.03,5,C030029H02Rik
0.749,0.7119367909957075,0.498,1.0271076777959096,0.647,0.203,5,Cep97
0.749,0.6052410959795675,0.498,0.8731783277119232,0.941,0.845,5,Ralgps1
0.748,0.6288393133272141,0.496,0.9072233588531928,0.647,0.203,5,Lzts2
0.748,0.447433717210993,0.496,0.6455104049468137,1,0.985,5,App
0.748,0.6798944841274981,0.496,0.9808804005785017,0.706,0.365,5,Tfdp2
0.747,0.6643197533426237,0.494,0.9584108137119826,0.706,0.336,5,Efcab14
0.747,0.42507742529538983,0.494,0.6132570934675079,0.941,0.613,5,Gatad2b
0.746,0.439498852634876,0.492,0.634062815172725,1,0.786,5,Tcf4
0.745,0.5809832921495788,0.49,0.8381817144235415,0.588,0.103,5,Crybg3
0.744,0.5806818603462418,0.488,0.8377468402557007,0.824,0.52,5,Tra2b
0.744,0.30269096004763685,0.488,0.43669074698264554,1,0.786,5,Oxr1
0.744,0.576862258229263,0.488,0.8322363192233662,0.706,0.244,5,Ick
0.744,0.4295064107067228,0.488,0.6196467687566072,0.882,0.498,5,Inpp5f
0.743,0.7135614867227094,0.486,1.0294516182642088,0.588,0.155,5,Wipi1
0.743,0.41572353443505805,0.486,0.5997622815102905,0.941,0.834,5,Luc7l2
0.743,0.5542891567753964,0.486,0.7996702176983894,0.647,0.229,5,Kdm4a
0.743,0.5462142930502049,0.486,0.7880206518462015,0.824,0.432,5,Fkbp1a
0.742,0.5325697693706397,0.484,0.768335765198401,0.647,0.21,5,Sypl
0.742,0.4906130763984835,0.484,0.7078050523153707,0.765,0.454,5,Fez1
0.742,0.6372781819730784,0.484,0.919398072799295,0.706,0.325,5,Slc20a2
0.742,0.44944234604208744,0.484,0.6484082438004207,0.882,0.413,5,Actn4
0.742,0.6603465365729217,0.484,0.9526786735819565,0.765,0.376,5,Tle1
0.742,0.550627490289433,0.484,0.7943875496177009,0.765,0.354,5,Pou3f3
0.741,0.5815331959302771,0.482,0.8389750578809207,0.529,0.041,5,Gjb1
0.741,0.6165314656526173,0.482,0.8894668880490351,0.588,0.185,5,Glod4
0.74,0.5427815499239166,0.48,0.7830682503612598,1,0.856,5,Phactr1
0.74,0.5586937039604544,0.48,0.8060246360796338,0.824,0.41,5,Mpp5
0.74,0.6554507825527243,0.48,0.9456155935356054,0.882,0.72,5,Naaladl2
0.739,0.5818332709512833,0.478,0.8394079746256213,0.529,0.066,5,Masp1
0.739,0.6152071645371563,0.478,0.887556325397116,0.706,0.221,5,Myo1e
0.738,0.7742051635987395,0.476,1.1169419501545303,1,0.959,5,Ube2e2
0.738,0.4846695224976356,0.476,0.6992303165773608,0.765,0.292,5,Dbi
0.737,0.6963054669603657,0.474,1.0045564441275934,0.706,0.351,5,Tmem151a
0.737,0.6288393133272141,0.474,0.9072233588531928,0.647,0.262,5,Rcbtb1
0.736,0.41200839447569926,0.472,0.5944024675147149,0.824,0.428,5,Tkt
0.735,0.6573756205921482,0.47,0.9483925478295971,0.647,0.303,5,Nipa1
0.735,0.6104338857844988,0.47,0.8806699398118762,0.588,0.155,5,Fam222a
0.734,0.508089796705734,0.46799999999999997,0.7330186300336443,0.882,0.605,5,Fam172a
0.734,0.657671347342788,0.46799999999999997,0.9488191913462034,0.882,0.69,5,Prkcz
0.734,0.5353132553163904,0.46799999999999997,0.7722937787670843,0.588,0.137,5,Csf1
0.733,0.4422871843852829,0.46599999999999997,0.6380855275613906,0.706,0.277,5,Npc2
0.733,0.5627122295045048,0.46599999999999997,0.8118221429537218,0.588,0.122,5,Tspan15
0.733,0.5974736540489942,0.46599999999999997,0.861972277758292,0.706,0.347,5,Pcbp4
0.733,0.44715046772171896,0.46599999999999997,0.6451017623133045,0.588,0.122,5,Zfp276
0.732,0.3710102040251143,0.46399999999999997,0.535254581466235,0.529,0.052,5,Gm38642
0.731,0.5306403496169982,0.46199999999999997,0.7655522008880291,0.824,0.542,5,Ankrd28
0.73,0.5242143622483417,0.45999999999999996,0.7562814607784532,0.529,0.074,5,Phgdh
0.73,0.717848054461084,0.45999999999999996,1.0356358282827967,0.706,0.494,5,Dnajb2
0.729,0.43134596155760896,0.45799999999999996,0.6223006796466439,0.882,0.627,5,Tacc1
0.729,0.49397191515994915,0.45799999999999996,0.7126508323396825,0.588,0.137,5,Leprot
0.728,0.4794496752712317,0.45599999999999996,0.6916996688696301,0.824,0.387,5,Rybp
0.727,0.40535968403975176,0.45399999999999996,0.5848104059404668,0.647,0.214,5,Cpox
0.727,0.5412834223028943,0.45399999999999996,0.7809069090717924,0.588,0.133,5,Sgk3
0.726,0.5357654371011698,0.45199999999999996,0.7729461391855652,0.882,0.638,5,Ank
0.726,0.6027545361119233,0.45199999999999996,0.869590980121999,0.765,0.476,5,Msmo1
0.726,0.5191185693964098,0.45199999999999996,0.7489297857015735,0.588,0.159,5,Iffo1
0.726,0.4133979823750965,0.45199999999999996,0.5964072190860551,0.824,0.432,5,Mat2a
0.726,0.5690388900244269,0.45199999999999996,0.8209495847112009,0.647,0.28,5,Atg16l1
0.725,0.5787605750753273,0.44999999999999996,0.8349750115232191,0.765,0.513,5,Cpeb2
0.725,0.5757294880132656,0.44999999999999996,0.8306020772502802,0.765,0.465,5,Babam2
0.724,0.6415244728545296,0.44799999999999995,0.9255241755961364,0.706,0.399,5,Cerk
0.724,0.7267898927563352,0.44799999999999995,1.0485361740477863,0.647,0.347,5,Wdr20
0.724,0.5320717613922197,0.44799999999999995,0.7676172915576112,0.529,0.085,5,Gltp
0.724,0.6151660114270043,0.44799999999999995,0.8874969540091824,0.706,0.28,5,Bmp2k
0.724,0.46632038382943924,0.44799999999999995,0.6727581052161697,0.647,0.207,5,Phactr4
0.724,0.41832418556118367,0.44799999999999995,0.6035142279930343,1,0.963,5,Hnrnpu
0.724,0.6228548550119735,0.44799999999999995,0.8985896105193887,0.647,0.295,5,Stx6
0.723,0.5203876050997148,0.44599999999999995,0.7507606172174428,0.765,0.432,5,Phyhipl
0.723,0.487597782276724,0.44599999999999995,0.7034549024390861,0.647,0.218,5,Ppp2r5a
0.722,0.484954463374332,0.44399999999999995,0.6996413993671173,0.824,0.531,5,Tmsb4x
0.722,0.5986103113658967,0.44399999999999995,0.8636121276325777,0.647,0.262,5,Rftn1
0.722,0.7367606498467141,0.44399999999999995,1.0629209358559844,0.588,0.177,5,Adam17
0.721,0.49484846744397726,0.44199999999999995,0.7139154299729296,0.529,0.085,5,Carhsp1
0.721,0.4841250084629458,0.44199999999999995,0.6984447488798193,0.588,0.199,5,Hmox2
0.721,0.43770157852378655,0.44199999999999995,0.6314698967255379,0.882,0.661,5,Hmgcs1
0.721,0.45743143641219297,0.44199999999999995,0.6599340648585861,0.824,0.513,5,Dixdc1
0.721,0.18868864723115952,0.44199999999999995,0.2722201756324407,0.882,0.376,5,Chn2
0.721,0.43646742067975797,0.44199999999999995,0.629689383324284,0.529,0.07,5,Ankub1
0.72,0.522288144157689,0.43999999999999995,0.7535025154913979,0.882,0.646,5,Tmem117
0.72,0.4836118809395001,0.43999999999999995,0.6977044623464003,0.588,0.155,5,H2afj
0.72,0.4530751570794186,0.43999999999999995,0.6536492822684652,0.529,0.089,5,Rtkn
0.72,0.4192954451845765,0.43999999999999995,0.6049154594351185,0.882,0.528,5,Eps15
0.72,0.4822358391353384,0.43999999999999995,0.6957192536594807,0.824,0.48,5,Dhcr24
0.719,0.5693687597288859,0.43799999999999994,0.8214254860979633,0.647,0.232,5,Serinc5
0.719,0.5311690305703642,0.43799999999999994,0.7663149262776625,0.706,0.306,5,Erf
0.719,0.40060331217242373,0.43799999999999994,0.5779484118348492,0.824,0.583,5,Thrap3
0.718,0.5862160391063787,0.43599999999999994,0.8457309725083431,0.765,0.52,5,Cdh10
0.718,0.5300748986548015,0.43599999999999994,0.7647364275890021,0.529,0.1,5,Inf2
0.718,0.555744307224453,0.43599999999999994,0.8017695560349907,0.882,0.768,5,Zfp638
0.717,0.4354298968101007,0.43399999999999994,0.6281925527827253,0.765,0.469,5,Klf9
0.717,0.40100091770879653,0.43399999999999994,0.5785220353704039,1,0.886,5,Pkp4
0.716,0.3661082334249075,0.43199999999999994,0.5281825327907332,0.941,0.727,5,Ckb
0.716,0.4465177565332594,0.43199999999999994,0.6441889530193988,0.529,0.107,5,Fbxo7
0.716,0.4228352718897005,0.43199999999999994,0.6100223498682074,0.471,0.041,5,Adamtsl4
0.716,0.4980690821440194,0.43199999999999994,0.7185617948292945,0.529,0.092,5,Cers2
0.716,0.3681733226899147,0.43199999999999994,0.5311618268323519,0.588,0.137,5,Pld1
0.715,0.434402780861134,0.42999999999999994,0.6267107376967332,0.647,0.258,5,Fkbp5
0.715,0.45845664736922465,0.42999999999999994,0.6614131316221606,0.647,0.277,5,Retreg3
0.715,0.5590624355280538,0.42999999999999994,0.8065566032836289,0.529,0.111,5,Nkd1
0.715,0.4916381918137289,0.42999999999999994,0.7092839812412834,0.765,0.41,5,Lrrc8d
0.715,0.5107721464002728,0.42999999999999994,0.7368884426358855,0.647,0.336,5,Stard9
0.714,0.5807307350071833,0.42799999999999994,0.8378173514866663,0.529,0.129,5,Tyro3
0.714,0.4235003866465108,0.42799999999999994,0.61098190762948,0.882,0.631,5,Dis3l2
0.713,0.3212236363800134,0.42599999999999993,0.4634277472217656,1,1,5,mt-Co2
0.713,0.5028779795632368,0.42599999999999993,0.725499567288143,0.588,0.151,5,Zcchc24
0.713,0.62960354721997,0.42599999999999993,0.9083259153003511,0.824,0.528,5,Slc22a23
0.713,0.45123474641139816,0.42599999999999993,0.6509941309245129,0.941,0.919,5,Atp8a1
0.713,0.5884880178036465,0.42599999999999993,0.8490087449078971,0.588,0.196,5,Stxbp3
0.713,0.5338565908199262,0.42599999999999993,0.7701922561217964,0.706,0.465,5,Trpc4ap
0.713,0.44621143090672566,0.42599999999999993,0.6437470185571015,0.765,0.494,5,Acsl3
0.712,0.4189742632322405,0.42399999999999993,0.6044520918252607,0.941,0.642,5,Myo18a
0.712,0.29820177721347796,0.42399999999999993,0.4302142251701604,0.941,0.753,5,Rnf130
0.712,0.4028600299122134,0.42399999999999993,0.5812041673267301,0.529,0.111,5,Slc4a2
0.711,0.3605753267325347,0.42199999999999993,0.5202002357439454,0.471,0.048,5,Map6d1
0.711,0.5477529457920298,0.42199999999999993,0.7902404585264826,0.941,0.668,5,Rab10
0.711,0.47159744093028294,0.42199999999999993,0.6803712893260451,0.647,0.277,5,Bace1
0.711,0.5529449884297957,0.42199999999999993,0.7977309926920713,0.706,0.365,5,Heatr3
0.711,0.5059856402218706,0.42199999999999993,0.7299829739091198,0.765,0.424,5,Abl1
0.71,0.5345018962455113,0.41999999999999993,0.7711232350591464,0.647,0.303,5,Lamp2
0.71,0.8633108649466313,0.41999999999999993,1.2454943036040664,0.471,0.055,5,Galnt6
0.71,0.5892637700451324,0.41999999999999993,0.8501279188196468,0.647,0.376,5,Mink1
0.71,0.4551331944388748,0.41999999999999993,0.656618402560917,0.824,0.804,5,Nrd1
0.71,0.40928275022999017,0.41999999999999993,0.590470194078203,0.765,0.336,5,Cdk5rap2
0.709,0.4203352705876158,0.4179999999999999,0.6064156103874738,0.588,0.177,5,Rnf122
0.708,0.6333744684926053,0.4159999999999999,0.9137662047199648,0.529,0.137,5,Prrg1
0.708,0.5031609530505095,0.4159999999999999,0.7259078117349345,0.941,0.815,5,Bcas3
0.708,0.5128403994643319,0.4159999999999999,0.7398723010747068,0.529,0.133,5,Zfpm1
0.708,0.38876214948356463,0.4159999999999999,0.5608652251452727,0.588,0.185,5,Usp30
0.708,0.5881557366907704,0.4159999999999999,0.8485293645941694,0.471,0.063,5,Fam83d
0.708,0.4663203838294392,0.4159999999999999,0.6727581052161697,0.529,0.129,5,Cdk18
0.707,0.36230392525790434,0.4139999999999999,0.5226940762641838,1,0.996,5,mt-Co3
0.707,0.4645675350020245,0.4139999999999999,0.6702292789054309,0.765,0.491,5,Slk
0.707,0.5407628600839554,0.4139999999999999,0.7801558965400547,0.706,0.365,5,Lgmn
0.707,0.3631361475942083,0.4139999999999999,0.5238947193016869,0.824,0.487,5,Appbp2
0.707,0.3996290093307667,0.4139999999999999,0.5765427899568665,0.941,0.587,5,Gpx4
0.707,0.4704957552399196,0.4139999999999999,0.6787818928439394,0.765,0.376,5,Rasa3
0.707,0.3829387748903882,0.4139999999999999,0.5524638714984581,0.765,0.446,5,Clip3
0.707,0.3876772565103261,0.4139999999999999,0.559300055432886,0.647,0.232,5,Cdk5
0.707,0.6035854460060106,0.4139999999999999,0.8707897297056246,0.647,0.317,5,Mfsd14a
0.707,0.4643615193441063,0.4139999999999999,0.6699320611374063,0.765,0.421,5,Fnip2
0.706,0.3710102040251141,0.4119999999999999,0.5352545814662346,0.588,0.192,5,Cipc
0.706,0.42186862125860547,0.4119999999999999,0.6086277677964542,0.588,0.188,5,Adam19
0.706,0.4526215394712772,0.4119999999999999,0.6529948503947401,0.471,0.063,5,Nkx6-2
0.706,0.4586575110838699,0.4119999999999999,0.6617029167071742,0.882,0.524,5,Rrbp1
0.704,0.33719055578532775,0.4079999999999999,0.48646314266608603,0.647,0.236,5,Fgf1
0.704,0.3213546135792535,0.4079999999999999,0.46361670737757815,0.471,0.059,5,Cdc42ep1
0.704,0.2647410104310699,0.4079999999999999,0.38194054286883805,1,0.897,5,Map1a
0.703,0.3995117141573288,0.4059999999999999,0.5763735687918274,0.824,0.583,5,Ccnl2
0.703,0.3611772831088753,0.4059999999999999,0.5210686752229238,0.706,0.306,5,Rap1a
0.702,0.4127796169014095,0.4039999999999999,0.5955151062837095,0.706,0.336,5,Ugp2
0.702,0.42709967067615784,0.4039999999999999,0.6161745768498024,0.765,0.561,5,9330159F19Rik
0.702,0.4357577334192724,0.4039999999999999,0.6286655210329994,0.471,0.066,5,Pou3f1
0.701,0.19262455335239814,0.4019999999999999,0.27789848787495636,0.529,0.1,5,Ostf1
0.701,0.514031584834485,0.4019999999999999,0.741590818301006,1,0.9,5,Slc8a1
0.701,0.3566509829472253,0.4019999999999999,0.5145386044261362,0.765,0.402,5,Strn
0.982,1.4427150397732995,0.964,2.081397833296863,1,0.203,6,Vat1
0.974,1.359300036835147,0.948,1.9610554222222518,1,0.351,6,6330403K07Rik
0.973,1.555363221481398,0.946,2.2439148064122953,1,0.387,6,Tubb3
0.97,1.3426784053682235,0.94,1.9370754769334368,1,0.819,6,Zwint
0.968,1.37398178900554,0.9359999999999999,1.9822367132700385,1,0.827,6,Atp1b1
0.967,1.2372845867461923,0.9339999999999999,1.7850243374670818,1,0.661,6,Gap43
0.964,1.1143471291089149,0.9279999999999999,1.6076630769942848,1,0.494,6,Atp6v0c
0.963,1.222818671969668,0.9259999999999999,1.764154433957068,1,0.402,6,Ids
0.961,0.9786005533064244,0.9219999999999999,1.4118221652663743,1,0.911,6,Peg3
0.96,1.5161425083281168,0.9199999999999999,2.187331278045928,0.941,0.155,6,Gpx3
0.96,1.270631926867011,0.9199999999999999,1.833134379686225,1,0.738,6,Uchl1
0.96,1.2740205282313748,0.9199999999999999,1.8380230980701422,1,0.266,6,Alg2
0.959,1.045884717179882,0.9179999999999999,1.5088926948169719,1,0.941,6,Rtn3
0.959,1.261908369943876,0.9179999999999999,1.8205489473743053,1,0.734,6,Rab3c
0.956,1.1955266142050869,0.9119999999999999,1.724780317564452,1,0.399,6,Tubb2a
0.956,1.059119590555102,0.9119999999999999,1.5279865810021955,1,0.328,6,Epm2aip1
0.956,1.3393678124943291,0.9119999999999999,1.9322993010118672,1,0.723,6,Ywhab
0.955,1.0919572728626559,0.9099999999999999,1.5753613424215902,1,0.838,6,Rtn1
0.955,1.3287768046474842,0.9099999999999999,1.9170197065132084,1,0.336,6,Hpcal1
0.955,1.3948812082954085,0.9099999999999999,2.0123882018369916,0.941,0.125,6,Syt17
0.954,1.1148632581526303,0.9079999999999999,1.6084076938061123,0.941,0.074,6,Gabre
0.954,1.0958623144348119,0.9079999999999999,1.580995126532205,1,0.203,6,B630019K06Rik
0.953,1.6109766109989556,0.9059999999999999,2.3241479676763017,1,0.413,6,Rasgrf2
0.953,1.1603770687722248,0.9059999999999999,1.6740702426789604,1,0.967,6,Gnas
0.952,0.8679467156304378,0.9039999999999999,1.2521824223958962,1,0.38,6,Bex3
0.952,1.0641573845850596,0.9039999999999999,1.5352545814662348,1,0.775,6,Actg1
